Chrom	Strt	End	Relative Read Coverage 5k	Sample
chr1	26840001	26845000	2.168	Shattered
chr1	26845001	26850000	1.784	Shattered
chr1	26850001	26855000	1.537	Shattered
chr1	26855001	26860000	1.83	Shattered
chr1	26860001	26865000	1.931	Shattered
chr1	26865001	26870000	1.295	Shattered
chr1	26870001	26875000	1.769	Shattered
chr1	26875001	26880000	1.656	Shattered
chr1	26880001	26885000	1.653	Shattered
chr1	26885001	26890000	1.807	Shattered
chr1	26890001	26895000	1.955	Shattered
chr1	26895001	26900000	2.074	Shattered
chr1	26900001	26905000	1.666	Shattered
chr1	26905001	26910000	1.494	Shattered
chr1	26910001	26915000	1.859	Shattered
chr1	26915001	26920000	1.566	Shattered
chr1	26920001	26925000	2.11	Shattered
chr1	26925001	26930000	1.731	Shattered
chr1	26930001	26935000	2.066	Shattered
chr1	26935001	26940000	1.99	Shattered
chr1	26940001	26945000	2.05	Shattered
chr1	26945001	26950000	2.467	Shattered
chr1	26950001	26955000	1.68	Shattered
chr1	26955001	26960000	1.647	Shattered
chr1	26960001	26965000	1.525	Shattered
chr1	26965001	26970000	1.761	Shattered
chr1	26970001	26975000	1.736	Shattered
chr1	26975001	26980000	2.016	Shattered
chr1	26980001	26985000	2.108	Shattered
chr1	26985001	26990000	1.702	Shattered
chr1	26990001	26995000	1.838	Shattered
chr1	26995001	27000000	1.718	Shattered
chr1	27000001	27005000	1.838	Shattered
chr1	27005001	27010000	1.917	Shattered
chr1	27010001	27015000	1.738	Shattered
chr1	27015001	27020000	1.887	Shattered
chr1	27020001	27025000	1.897	Shattered
chr1	27025001	27030000	2.041	Shattered
chr1	27030001	27035000	2.053	Shattered
chr1	27035001	27040000	1.955	Shattered
chr1	27040001	27045000	1.537	Shattered
chr1	27045001	27050000	2.18	Shattered
chr1	27050001	27055000	2.14	Shattered
chr1	27055001	27060000	2.618	Shattered
chr1	27060001	27065000	1.981	Shattered
chr1	27065001	27070000	2.181	Shattered
chr1	27070001	27075000	1.326	Shattered
chr1	27075001	27080000	1.484	Shattered
chr1	27080001	27085000	1.907	Shattered
chr1	27085001	27090000	2.248	Shattered
chr1	27090001	27095000	2.138	Shattered
chr1	27095001	27100000	1.523	Shattered
chr1	27100001	27105000	2.079	Shattered
chr1	27105001	27110000	2.211	Shattered
chr1	27110001	27115000	2.077	Shattered
chr1	27115001	27120000	1.911	Shattered
chr1	27120001	27125000	2.13	Shattered
chr1	27125001	27130000	1.652	Shattered
chr1	27130001	27135000	2.247	Shattered
chr1	27135001	27140000	1.26	Shattered
chr1	27140001	27145000	1.818	Shattered
chr1	27145001	27150000	2.159	Shattered
chr1	27150001	27155000	1.832	Shattered
chr1	27155001	27160000	2.138	Shattered
chr1	27160001	27165000	1.941	Shattered
chr1	27165001	27170000	2.035	Shattered
chr1	27170001	27175000	1.847	Shattered
chr1	27175001	27180000	2.477	Shattered
chr1	27180001	27185000	1.566	Shattered
chr1	27185001	27190000	1.667	Shattered
chr1	27190001	27195000	2.3	Shattered
chr1	27195001	27200000	1.555	Shattered
chr1	27200001	27205000	1.737	Shattered
chr1	27205001	27210000	1.941	Shattered
chr1	27210001	27215000	2.095	Shattered
chr1	27215001	27220000	1.897	Shattered
chr1	27220001	27225000	2.133	Shattered
chr1	27225001	27230000	1.676	Shattered
chr1	27230001	27235000	2.406	Shattered
chr1	27235001	27240000	2.02	Shattered
chr1	27240001	27245000	1.944	Shattered
chr1	27245001	27250000	1.707	Shattered
chr1	27250001	27255000	1.958	Shattered
chr1	27255001	27260000	2.262	Shattered
chr1	27260001	27265000	1.577	Shattered
chr1	27265001	27270000	1.567	Shattered
chr1	27270001	27275000	1.953	Shattered
chr1	27275001	27280000	1.925	Shattered
chr1	27280001	27285000	2.022	Shattered
chr1	27285001	27290000	2.091	Shattered
chr1	27290001	27295000	1.757	Shattered
chr1	27295001	27300000	2.175	Shattered
chr1	27300001	27305000	1.994	Shattered
chr1	27305001	27310000	2.322	Shattered
chr1	27310001	27315000	1.916	Shattered
chr1	27315001	27320000	2.069	Shattered
chr1	27320001	27325000	1.837	Shattered
chr1	27325001	27330000	1.588	Shattered
chr1	27330001	27335000	1.421	Shattered
chr1	27335001	27340000	1.826	Shattered
chr1	27340001	27345000	1.95	Shattered
chr1	27345001	27350000	1.88	Shattered
chr1	27350001	27355000	1.349	Shattered
chr1	27355001	27360000	1.766	Shattered
chr1	27360001	27365000	2.236	Shattered
chr1	27365001	27370000	2.292	Shattered
chr1	27370001	27375000	1.752	Shattered
chr1	27375001	27380000	1.797	Shattered
chr1	27380001	27385000	2.111	Shattered
chr1	27385001	27390000	1.754	Shattered
chr1	27390001	27395000	2.053	Shattered
chr1	27395001	27400000	2.5	Shattered
chr1	27400001	27405000	2.242	Shattered
chr1	27405001	27410000	2.438	Shattered
chr1	27410001	27415000	2.101	Shattered
chr1	27415001	27420000	1.977	Shattered
chr1	27420001	27425000	2.033	Shattered
chr1	27425001	27430000	2.181	Shattered
chr1	27430001	27435000	2.164	Shattered
chr1	27435001	27440000	2.411	Shattered
chr1	27440001	27445000	2.174	Shattered
chr1	27445001	27450000	1.808	Shattered
chr1	27450001	27455000	1.645	Shattered
chr1	27455001	27460000	1.621	Shattered
chr1	27460001	27465000	1.506	Shattered
chr1	27465001	27470000	1.837	Shattered
chr1	27470001	27475000	1.895	Shattered
chr1	27475001	27480000	1.77	Shattered
chr1	27480001	27485000	2.187	Shattered
chr1	27485001	27490000	1.783	Shattered
chr1	27490001	27495000	1.712	Shattered
chr1	27495001	27500000	1.862	Shattered
chr1	27500001	27505000	1.605	Shattered
chr1	27505001	27510000	1.836	Shattered
chr1	27510001	27515000	1.766	Shattered
chr1	27515001	27520000	1.75	Shattered
chr1	27520001	27525000	1.783	Shattered
chr1	27525001	27530000	2.653	Shattered
chr1	27530001	27535000	2.771	Shattered
chr1	27535001	27540000	1.543	Shattered
chr1	27540001	27545000	2.024	Shattered
chr1	27545001	27550000	1.945	Shattered
chr1	27550001	27555000	1.351	Shattered
chr1	27555001	27560000	1.566	Shattered
chr1	27560001	27565000	1.592	Shattered
chr1	27565001	27570000	1.959	Shattered
chr1	27570001	27575000	1.908	Shattered
chr1	27575001	27580000	2.275	Shattered
chr1	27580001	27585000	1.9	Shattered
chr1	27585001	27590000	1.944	Shattered
chr1	27590001	27595000	1.774	Shattered
chr1	27595001	27600000	1.829	Shattered
chr1	27600001	27605000	1.622	Shattered
chr1	27605001	27610000	1.732	Shattered
chr1	27610001	27615000	1.8	Shattered
chr1	27615001	27620000	1.947	Shattered
chr1	27620001	27625000	1.932	Shattered
chr1	27625001	27630000	1.848	Shattered
chr1	27630001	27635000	1.977	Shattered
chr1	27635001	27640000	1.859	Shattered
chr1	27640001	27645000	1.625	Shattered
chr1	27645001	27650000	2.399	Shattered
chr1	27650001	27655000	1.714	Shattered
chr1	27655001	27660000	2.049	Shattered
chr1	27660001	27665000	2.242	Shattered
chr1	27665001	27670000	1.816	Shattered
chr1	27670001	27675000	1.738	Shattered
chr1	27675001	27680000	1.61	Shattered
chr1	27680001	27685000	2.546	Shattered
chr1	27685001	27690000	1.803	Shattered
chr1	27690001	27695000	1.889	Shattered
chr1	27695001	27700000	1.867	Shattered
chr1	27700001	27705000	1.771	Shattered
chr1	27705001	27710000	1.616	Shattered
chr1	27710001	27715000	2.395	Shattered
chr1	27715001	27720000	1.933	Shattered
chr1	27720001	27725000	1.788	Shattered
chr1	27725001	27730000	1.711	Shattered
chr1	27730001	27735000	2.016	Shattered
chr1	27735001	27740000	1.601	Shattered
chr1	27740001	27745000	2.106	Shattered
chr1	27745001	27750000	1.615	Shattered
chr1	27750001	27755000	1.692	Shattered
chr1	27755001	27760000	1.934	Shattered
chr1	27760001	27765000	2.236	Shattered
chr1	27765001	27770000	1.665	Shattered
chr1	27770001	27775000	1.529	Shattered
chr1	27775001	27780000	1.979	Shattered
chr1	27780001	27785000	1.628	Shattered
chr1	27785001	27790000	2.451	Shattered
chr1	27790001	27795000	1.692	Shattered
chr1	27795001	27800000	1.752	Shattered
chr1	27800001	27805000	1.651	Shattered
chr1	27805001	27810000	1.911	Shattered
chr1	27810001	27815000	1.794	Shattered
chr1	27815001	27820000	2.076	Shattered
chr1	27820001	27825000	1.69	Shattered
chr1	27825001	27830000	1.568	Shattered
chr1	27830001	27835000	1.83	Shattered
chr1	27835001	27840000	2.039	Shattered
chr1	27840001	27845000	1.919	Shattered
chr1	27845001	27850000	1.491	Shattered
chr1	27850001	27855000	2.575	Shattered
chr1	27855001	27860000	1.915	Shattered
chr1	27860001	27865000	1.877	Shattered
chr1	27865001	27870000	1.497	Shattered
chr1	27870001	27875000	1.995	Shattered
chr1	27875001	27880000	1.741	Shattered
chr1	27880001	27885000	1.624	Shattered
chr1	27885001	27890000	2.148	Shattered
chr1	27890001	27895000	2.172	Shattered
chr1	27895001	27900000	2.157	Shattered
chr1	27900001	27905000	2.238	Shattered
chr1	27905001	27910000	2.096	Shattered
chr1	27910001	27915000	1.972	Shattered
chr1	27915001	27920000	1.79	Shattered
chr1	27920001	27925000	2.035	Shattered
chr1	27925001	27930000	1.889	Shattered
chr1	27930001	27935000	1.195	Shattered
chr1	27935001	27940000	1.978	Shattered
chr1	27940001	27945000	1.686	Shattered
chr1	27945001	27950000	1.889	Shattered
chr1	27950001	27955000	2.02	Shattered
chr1	27955001	27960000	2.263	Shattered
chr1	27960001	27965000	2.132	Shattered
chr1	27965001	27970000	1.971	Shattered
chr1	27970001	27975000	1.681	Shattered
chr1	27975001	27980000	1.477	Shattered
chr1	27980001	27985000	1.751	Shattered
chr1	27985001	27990000	1.625	Shattered
chr1	27990001	27995000	1.779	Shattered
chr1	27995001	28000000	1.885	Shattered
chr1	28000001	28005000	1.804	Shattered
chr1	28005001	28010000	2.072	Shattered
chr1	28010001	28015000	1.738	Shattered
chr1	28015001	28020000	2.176	Shattered
chr1	28020001	28025000	1.53	Shattered
chr1	28025001	28030000	2.131	Shattered
chr1	28030001	28035000	2.035	Shattered
chr1	28035001	28040000	1.374	Shattered
chr1	28040001	28045000	1.661	Shattered
chr1	28045001	28050000	1.67	Shattered
chr1	28050001	28055000	1.962	Shattered
chr1	28055001	28060000	2.073	Shattered
chr1	28060001	28065000	1.868	Shattered
chr1	28065001	28070000	1.822	Shattered
chr1	28070001	28075000	1.979	Shattered
chr1	28075001	28080000	2.487	Shattered
chr1	28080001	28085000	2.5	Shattered
chr1	28085001	28090000	1.665	Shattered
chr1	28090001	28095000	2.117	Shattered
chr1	28095001	28100000	1.799	Shattered
chr1	28100001	28105000	1.638	Shattered
chr1	28105001	28110000	2.013	Shattered
chr1	28110001	28115000	1.953	Shattered
chr1	28115001	28120000	1.842	Shattered
chr1	28120001	28125000	1.712	Shattered
chr1	28125001	28130000	2.355	Shattered
chr1	28130001	28135000	2.125	Shattered
chr1	28135001	28140000	2.051	Shattered
chr1	28140001	28145000	2.362	Shattered
chr1	28145001	28150000	2.101	Shattered
chr1	28150001	28155000	1.942	Shattered
chr1	28155001	28160000	1.863	Shattered
chr1	28160001	28165000	2.084	Shattered
chr1	28165001	28170000	1.681	Shattered
chr1	28170001	28175000	2.121	Shattered
chr1	28175001	28180000	1.896	Shattered
chr1	28180001	28185000	2.554	Shattered
chr1	28185001	28190000	2.327	Shattered
chr1	28190001	28195000	1.818	Shattered
chr1	28195001	28200000	1.973	Shattered
chr1	28200001	28205000	2.47	Shattered
chr1	28205001	28210000	1.963	Shattered
chr1	28210001	28215000	2.283	Shattered
chr1	28215001	28220000	1.84	Shattered
chr1	28220001	28225000	2.022	Shattered
chr1	28225001	28230000	1.464	Shattered
chr1	28230001	28235000	2.158	Shattered
chr1	28235001	28240000	1.556	Shattered
chr1	28240001	28245000	1.977	Shattered
chr1	28245001	28250000	2.436	Shattered
chr1	28250001	28255000	1.621	Shattered
chr1	28255001	28260000	1.617	Shattered
chr1	28260001	28265000	2.112	Shattered
chr1	28265001	28270000	1.918	Shattered
chr1	28270001	28275000	1.568	Shattered
chr1	28275001	28280000	2.192	Shattered
chr1	28280001	28285000	1.771	Shattered
chr1	28285001	28290000	1.537	Shattered
chr1	28290001	28295000	1.784	Shattered
chr1	28295001	28300000	1.734	Shattered
chr1	28300001	28305000	1.959	Shattered
chr1	28305001	28310000	1.986	Shattered
chr1	28310001	28315000	1.655	Shattered
chr1	28315001	28320000	2.164	Shattered
chr1	28320001	28325000	1.732	Shattered
chr1	28325001	28330000	1.893	Shattered
chr1	28330001	28335000	2.559	Shattered
chr1	28335001	28340000	1.76	Shattered
chr1	28340001	28345000	1.654	Shattered
chr1	28345001	28350000	1.774	Shattered
chr1	28350001	28355000	1.778	Shattered
chr1	28355001	28360000	1.669	Shattered
chr1	28360001	28365000	1.609	Shattered
chr1	28365001	28370000	2.129	Shattered
chr1	28370001	28375000	1.596	Shattered
chr1	28375001	28380000	1.694	Shattered
chr1	28380001	28385000	1.876	Shattered
chr1	28385001	28390000	1.427	Shattered
chr1	28390001	28395000	2.013	Shattered
chr1	28395001	28400000	1.553	Shattered
chr1	28400001	28405000	1.829	Shattered
chr1	28405001	28410000	1.898	Shattered
chr1	28410001	28415000	1.591	Shattered
chr1	28415001	28420000	1.804	Shattered
chr1	28420001	28425000	2.099	Shattered
chr1	28425001	28430000	1.75	Shattered
chr1	28430001	28435000	2.384	Shattered
chr1	28435001	28440000	2.006	Shattered
chr1	28440001	28445000	1.858	Shattered
chr1	28445001	28450000	1.839	Shattered
chr1	28450001	28455000	1.949	Shattered
chr1	28455001	28460000	1.72	Shattered
chr1	28460001	28465000	2.078	Shattered
chr1	28465001	28470000	2.26	Shattered
chr1	28470001	28475000	1.834	Shattered
chr1	28475001	28480000	1.893	Shattered
chr1	28480001	28485000	1.851	Shattered
chr1	28485001	28490000	1.918	Shattered
chr1	28490001	28495000	2.101	Shattered
chr1	28495001	28500000	1.638	Shattered
chr1	28500001	28505000	1.538	Shattered
chr1	28505001	28510000	1.647	Shattered
chr1	28510001	28515000	1.544	Shattered
chr1	28515001	28520000	2.356	Shattered
chr1	28520001	28525000	2.44	Shattered
chr1	28525001	28530000	2.224	Shattered
chr1	28530001	28535000	1.919	Shattered
chr1	28535001	28540000	2.068	Shattered
chr1	28540001	28545000	1.628	Shattered
chr1	28545001	28550000	2.473	Shattered
chr1	28550001	28555000	1.757	Shattered
chr1	28555001	28560000	2.175	Shattered
chr1	28560001	28565000	1.633	Shattered
chr1	28565001	28570000	1.754	Shattered
chr1	28570001	28575000	2.052	Shattered
chr1	28575001	28580000	1.576	Shattered
chr1	28580001	28585000	1.924	Shattered
chr1	28585001	28590000	1.853	Shattered
chr1	28590001	28595000	2.105	Shattered
chr1	28595001	28600000	1.568	Shattered
chr1	28600001	28605000	2.06	Shattered
chr1	28605001	28610000	1.698	Shattered
chr1	28610001	28615000	1.633	Shattered
chr1	28615001	28620000	1.7	Shattered
chr1	28620001	28625000	1.594	Shattered
chr1	28625001	28630000	1.725	Shattered
chr1	28630001	28635000	1.666	Shattered
chr1	28635001	28640000	1.91	Shattered
chr1	28640001	28645000	1.827	Shattered
chr1	28645001	28650000	1.955	Shattered
chr1	28650001	28655000	2.025	Shattered
chr1	28655001	28660000	2.135	Shattered
chr1	28660001	28665000	1.76	Shattered
chr1	28665001	28670000	1.811	Shattered
chr1	28670001	28675000	1.775	Shattered
chr1	28675001	28680000	1.793	Shattered
chr1	28680001	28685000	2.212	Shattered
chr1	28685001	28690000	1.474	Shattered
chr1	28690001	28695000	1.864	Shattered
chr1	28695001	28700000	1.792	Shattered
chr1	28700001	28705000	1.603	Shattered
chr1	28705001	28710000	1.574	Shattered
chr1	28710001	28715000	1.427	Shattered
chr1	28715001	28720000	1.749	Shattered
chr1	28720001	28725000	1.938	Shattered
chr1	28725001	28730000	1.837	Shattered
chr1	28730001	28735000	1.959	Shattered
chr1	28735001	28740000	1.557	Shattered
chr1	28740001	28745000	1.881	Shattered
chr1	28745001	28750000	1.947	Shattered
chr1	28750001	28755000	1.566	Shattered
chr1	28755001	28760000	2.172	Shattered
chr1	28760001	28765000	1.731	Shattered
chr1	28765001	28770000	1.72	Shattered
chr1	28770001	28775000	1.943	Shattered
chr1	28775001	28780000	1.647	Shattered
chr1	28780001	28785000	2.022	Shattered
chr1	28785001	28790000	1.719	Shattered
chr1	28790001	28795000	1.995	Shattered
chr1	28795001	28800000	1.623	Shattered
chr1	28800001	28805000	2.372	Shattered
chr1	28805001	28810000	2.461	Shattered
chr1	28810001	28815000	2.137	Shattered
chr1	28815001	28820000	2.364	Shattered
chr1	28820001	28825000	2.03	Shattered
chr1	28825001	28830000	1.563	Shattered
chr1	28830001	28835000	1.741	Shattered
chr1	28835001	28840000	2.293	Shattered
chr1	28840001	28845000	1.487	Shattered
chr1	28845001	28850000	1.856	Shattered
chr1	28850001	28855000	1.732	Shattered
chr1	28855001	28860000	2.413	Shattered
chr1	28860001	28865000	1.992	Shattered
chr1	28865001	28870000	2.27	Shattered
chr1	28870001	28875000	2.374	Shattered
chr1	28875001	28880000	1.57	Shattered
chr1	28880001	28885000	1.984	Shattered
chr1	28885001	28890000	2.109	Shattered
chr1	28890001	28895000	1.945	Shattered
chr1	28895001	28900000	1.543	Shattered
chr1	28900001	28905000	2.181	Shattered
chr1	28905001	28910000	1.934	Shattered
chr1	28910001	28915000	1.751	Shattered
chr1	28915001	28920000	1.483	Shattered
chr1	28920001	28925000	1.479	Shattered
chr1	28925001	28930000	2.488	Shattered
chr1	28930001	28935000	2.003	Shattered
chr1	28935001	28940000	1.885	Shattered
chr1	28940001	28945000	1.851	Shattered
chr1	28945001	28950000	2.036	Shattered
chr1	28950001	28955000	1.795	Shattered
chr1	28955001	28960000	1.961	Shattered
chr1	28960001	28965000	2.056	Shattered
chr1	28965001	28970000	1.912	Shattered
chr1	28970001	28975000	1.905	Shattered
chr1	28975001	28980000	2.518	Shattered
chr1	28980001	28985000	1.969	Shattered
chr1	28985001	28990000	1.786	Shattered
chr1	28990001	28995000	2.234	Shattered
chr1	28995001	29000000	1.846	Shattered
chr1	29000001	29005000	1.894	Shattered
chr1	29005001	29010000	1.586	Shattered
chr1	29010001	29015000	1.908	Shattered
chr1	29015001	29020000	2.134	Shattered
chr1	29020001	29025000	1.971	Shattered
chr1	29025001	29030000	2.227	Shattered
chr1	29030001	29035000	1.853	Shattered
chr1	29035001	29040000	1.939	Shattered
chr1	29040001	29045000	1.645	Shattered
chr1	29045001	29050000	1.988	Shattered
chr1	29050001	29055000	2.005	Shattered
chr1	29055001	29060000	2.045	Shattered
chr1	29060001	29065000	1.649	Shattered
chr1	29065001	29070000	1.562	Shattered
chr1	29070001	29075000	2.059	Shattered
chr1	29075001	29080000	1.616	Shattered
chr1	29080001	29085000	1.649	Shattered
chr1	29085001	29090000	1.844	Shattered
chr1	29090001	29095000	2.009	Shattered
chr1	29095001	29100000	1.878	Shattered
chr1	29100001	29105000	2.131	Shattered
chr1	29105001	29110000	2.18	Shattered
chr1	29110001	29115000	1.812	Shattered
chr1	29115001	29120000	1.94	Shattered
chr1	29120001	29125000	2.576	Shattered
chr1	29125001	29130000	1.963	Shattered
chr1	29130001	29135000	1.523	Shattered
chr1	29135001	29140000	1.74	Shattered
chr1	29140001	29145000	2.074	Shattered
chr1	29145001	29150000	2.085	Shattered
chr1	29150001	29155000	1.594	Shattered
